tri_name,region_folder,stage,tri_strcode
w00,us,a00a,01e230
w00,us,a00b,01e230
w00,us,a01b,01e230
w00,us,a01e,01e230
w00,us,ta00a,01e230
w00,us,ta01b,01e230
w00,us,ta01e,01e230
w00,us,w00a,01e230
w00,us,w00b,01e230
w00,us,w01b,01e230
w00,us,w01e,01e230
w00_chinbotsu,us,d13t,a742c3
w00_sky,us,a00a,3177fc
w00_sky,us,a00b,3177fc
w00_sky,us,a00c,3177fc
w00_sky,us,a01a,3177fc
w00_sky,us,a01b,3177fc
w00_sky,us,a01c,3177fc
w00_sky,us,a01d,3177fc
w00_sky,us,a01e,3177fc
w00_sky,us,a01f,3177fc
w00_sky,us,a02b,3177fc
w00_sky,us,a03b,3177fc
w00_sky,us,a12a,3177fc
w00_sky,us,a12b,3177fc
w00_sky,us,a13a,3177fc
w00_sky,us,a13b,3177fc
w00_sky,us,a13c,3177fc
w00_sky,us,a14b,3177fc
w00_sky,us,a15a,3177fc
w00_sky,us,a15b,3177fc
w00_sky,us,a16a,3177fc
w00_sky,us,a17a,3177fc
w00_sky,us,a18a,3177fc
w00_sky,us,a20a,3177fc
w00_sky,us,a20b,3177fc
w00_sky,us,a20c,3177fc
w00_sky,us,a20e,3177fc
w00_sky,us,a21a,3177fc
w00_sky,us,a21b,3177fc
w00_sky,us,a22a,3177fc
w00_sky,us,a22b,3177fc
w00_sky,us,a23a,3177fc
w00_sky,us,a23b,3177fc
w00_sky,us,a24a,3177fc
w00_sky,us,a24d,3177fc
w00_sky,us,a24g,3177fc
w00_sky,us,a25d,3177fc
w00_sky,us,a28a,3177fc
w00_sky,us,a31a,3177fc
w00_sky,us,a41a,3177fc
w00_sky,us,a41b,3177fc
w00_sky,us,a42a,3177fc
w00_sky,us,a43a,3177fc
w00_sky,us,a45a,3177fc
w00_sky,us,a46a,3177fc
w00_sky,us,a61a,3177fc
w00_sky,us,d001p01,3177fc
w00_sky,us,d005p01,3177fc
w00_sky,us,d005p03,3177fc
w00_sky,us,d010p01,3177fc
w00_sky,us,d012p01,3177fc
w00_sky,us,d014p01,3177fc
w00_sky,us,d021p01,3177fc
w00_sky,us,d036p03,3177fc
w00_sky,us,d036p05,3177fc
w00_sky,us,d045p01,3177fc
w00_sky,us,d046p01,3177fc
w00_sky,us,d053p01,3177fc
w00_sky,us,d063p01,3177fc
w00_sky,us,d065p02,3177fc
w00_sky,us,d070p09,3177fc
w00_sky,us,d070px9,3177fc
w00_sky,us,d078p01,3177fc
w00_sky,us,d080p01,3177fc
w00_sky,us,d080p07,3177fc
w00_sky,us,d080p08,3177fc
w00_sky,us,d082p01,3177fc
w00_sky,us,d10t,3177fc
w00_sky,us,d11t,3177fc
w00_sky,us,d12t,3177fc
w00_sky,us,d12t3,3177fc
w00_sky,us,d12t4,3177fc
w00_sky,us,d13t,3177fc
w00_sky,us,d14t,3177fc
w00_sky,us,sp01a,3177fc
w00_sky,us,sp02a,3177fc
w00_sky,us,sp03a,3177fc
w00_sky,us,sp06a,3177fc
w00_sky,us,sp07a,3177fc
w00_sky,us,sp08a,3177fc
w00_sky,us,sp21a,3177fc
w00_sky,us,sp22a,3177fc
w00_sky,us,sp24a,3177fc
w00_sky,us,sp25a,3177fc
w00_sky,us,st01a,3177fc
w00_sky,us,st02a,3177fc
w00_sky,us,st03a,3177fc
w00_sky,us,st04a,3177fc
w00_sky,us,st05a,3177fc
w00_sky,us,ta00a,3177fc
w00_sky,us,ta01a,3177fc
w00_sky,us,ta01b,3177fc
w00_sky,us,ta01c,3177fc
w00_sky,us,ta01d,3177fc
w00_sky,us,ta01e,3177fc
w00_sky,us,ta01f,3177fc
w00_sky,us,ta12a,3177fc
w00_sky,us,ta20a,3177fc
w00_sky,us,ta22a,3177fc
w00_sky,us,ta24a,3177fc
w00_sky,us,ta31a,3177fc
w00_sky,us,ta42a,3177fc
w00_sky,us,tsp03a,3177fc
w00_sky,us,tvs03a,3177fc
w00_sky,us,tvs05a,3177fc
w00_sky,us,tvs06a,3177fc
w00_sky,us,tvs08a,3177fc
w00_sky,us,twp03a,3177fc
w00_sky,us,twp34a,3177fc
w00_sky,us,twp43a,3177fc
w00_sky,us,vs01a,3177fc
w00_sky,us,vs02a,3177fc
w00_sky,us,vs03a,3177fc
w00_sky,us,vs04a,3177fc
w00_sky,us,vs05a,3177fc
w00_sky,us,vs06a,3177fc
w00_sky,us,vs07a,3177fc
w00_sky,us,vs08a,3177fc
w00_sky,us,vs09a,3177fc
w00_sky,us,vs10a,3177fc
w00_sky,us,w00a,3177fc
w00_sky,us,w00b,3177fc
w00_sky,us,w00c,3177fc
w00_sky,us,w01a,3177fc
w00_sky,us,w01b,3177fc
w00_sky,us,w01c,3177fc
w00_sky,us,w01e,3177fc
w00_sky,us,w01f,3177fc
w00_sky,us,w02a,3177fc
w00_sky,us,w03b,3177fc
w00_sky,us,w11b,3177fc
w00_sky,us,w11c,3177fc
w00_sky,us,w12a,3177fc
w00_sky,us,w12b,3177fc
w00_sky,us,w12c,3177fc
w00_sky,us,w13a,3177fc
w00_sky,us,w13b,3177fc
w00_sky,us,w14a,3177fc
w00_sky,us,w15a,3177fc
w00_sky,us,w15b,3177fc
w00_sky,us,w16a,3177fc
w00_sky,us,w16b,3177fc
w00_sky,us,w17a,3177fc
w00_sky,us,w18a,3177fc
w00_sky,us,w19a,3177fc
w00_sky,us,w20a,3177fc
w00_sky,us,w20b,3177fc
w00_sky,us,w20c,3177fc
w00_sky,us,w20d,3177fc
w00_sky,us,w21a,3177fc
w00_sky,us,w21b,3177fc
w00_sky,us,w22a,3177fc
w00_sky,us,w23a,3177fc
w00_sky,us,w23b,3177fc
w00_sky,us,w24a,3177fc
w00_sky,us,w24d,3177fc
w00_sky,us,w25d,3177fc
w00_sky,us,w28a,3177fc
w00_sky,us,w32a,3177fc
w00_sky,us,w32b,3177fc
w00_sky,us,w41a,3177fc
w00_sky,us,w42a,3177fc
w00_sky,us,w43a,3177fc
w00_sky,us,w44a,3177fc
w00_sky,us,w45a,3177fc
w00_sky,us,w46a,3177fc
w00_sky,us,w61a,3177fc
w00_sky,us,wp01a,3177fc
w00_sky,us,wp02a,3177fc
w00_sky,us,wp03a,3177fc
w00_sky,us,wp04a,3177fc
w00_sky,us,wp05a,3177fc
w00_sky,us,wp11a,3177fc
w00_sky,us,wp12a,3177fc
w00_sky,us,wp13a,3177fc
w00_sky,us,wp14a,3177fc
w00_sky,us,wp15a,3177fc
w00_sky,us,wp21a,3177fc
w00_sky,us,wp22a,3177fc
w00_sky,us,wp23a,3177fc
w00_sky,us,wp24a,3177fc
w00_sky,us,wp25a,3177fc
w00_sky,us,wp31a,3177fc
w00_sky,us,wp32a,3177fc
w00_sky,us,wp33a,3177fc
w00_sky,us,wp34a,3177fc
w00_sky,us,wp35a,3177fc
w00_sky,us,wp41a,3177fc
w00_sky,us,wp42a,3177fc
w00_sky,us,wp43a,3177fc
w00_sky,us,wp44a,3177fc
w00_sky,us,wp45a,3177fc
w00_sky,us,wp51a,3177fc
w00_sky,us,wp52a,3177fc
w00_sky,us,wp53a,3177fc
w00_sky,us,wp54a,3177fc
w00_sky,us,wp55a,3177fc
w00_sky,us,wp61a,3177fc
w00_sky,us,wp62a,3177fc
w00_sky,us,wp63a,3177fc
w00_sky,us,wp64a,3177fc
w00_sky,us,wp65a,3177fc
w00_sky,us,wp71a,3177fc
w00_sky,us,wp72a,3177fc
w00_sky,us,wp73a,3177fc
w00_sky,us,wp74a,3177fc
w00_sky,us,wp75a,3177fc
w00_stage_a00c,us,a00c,01e230
w00_stage_a00c,us,w00c,01e230
w00_stage_d00t,us,d00t,01e230
w00_stage_d00t,us,d01t,01e230
w00_stage_d00t,us,d04t,01e230
w00_stage_d00t,us,d05t,01e230
w00a,us,a00a,3c4661
w00a,us,d01t,3c4661
w00a,us,d04t,3c4661
w00a,us,ta00a,3c4661
w00a,us,w00a,3c4661
w00a_demo,us,d00t,9c2ed7
w00c,us,a00c,3c4663
w00c,us,w00c,3c4663
w00c_stage_d04t,us,d04t,3c4663
w01alc_tobira_nu,us,a01f,11e6eb
w01alc_tobira_nu,us,ta01f,11e6eb
w01alc_tobira_nu,us,w01f,11e6eb
w01alc_tobira_nu2,us,a01f,3cdd94
w01alc_tobira_nu2,us,ta01f,3cdd94
w01alc_tobira_nu2,us,w01f,3cdd94
w01asdr_body_r,us,a03a,dcb2f0
w01asdr_body_r,us,w03a,dcb2f0
w01asdr_handle,us,a01a,01608f
w01asdr_handle,us,a31b,7d2036
w01asdr_handle,us,ta01a,01608f
w01asdr_handle,us,w01a,01608f
w01asdr_handle,us,w31b,7d2036
w01b0,us,a01b,88d077
w01b0,us,ta01b,88d077
w01b0,us,w01b,88d077
w01b1,us,a01b,88d078
w01b1,us,ta01b,88d078
w01b1,us,w01b,88d078
w01b2,us,a01b,88d079
w01b2,us,ta01b,88d079
w01b2,us,w01b,88d079
w01c,us,a01c,3c4683
w01c,us,ta01c,3c4683
w01c,us,w01c,3c4683
w01cr,us,a01c,88d0d9
w01cr,us,ta01c,88d0d9
w01cr,us,w01c,88d0d9
w01d,us,a01d,3c4684
w01d,us,ta01d,3c4684
w01d,us,w01d,3c4684
w01d0,us,a01d,88d0b7
w01d0,us,ta01d,88d0b7
w01d0,us,w01d,88d0b7
w01d0deadbody,us,a01d,1c8bd2
w01d0deadbody,us,ta01d,1c8bd2
w01d0deadbody,us,w01d,1c8bd2
w01d1,us,a01d,88d0b8
w01d1,us,ta01d,88d0b8
w01d1,us,w01d,88d0b8
w01d2,us,a01d,88d0b9
w01d2,us,ta01d,88d0b9
w01d2,us,w01d,88d0b9
w01d2_cbx_a,us,a01d,971b67
w01d2_cbx_a,us,ta01d,971b67
w01d2_cbx_a,us,w01d,971b67
w01d_effect,us,a01d,c8db46
w01d_effect,us,ta01d,c8db46
w01d_effect,us,w01d,c8db46
w01e,us,a01e,3c4685
w01e,us,ta01e,3c4685
w01e,us,w01e,3c4685
w01e_effects,us,a01e,1c694c
w01e_effects,us,ta01e,1c694c
w01e_effects,us,w01e,1c694c
w01e_stage_d04t,us,d04t,3c4685
w01er,us,d04t,88d119
w01f_box,us,a01a,94dac0
w01f_box,us,a01f,94dac0
w01f_box,us,ta01a,94dac0
w01f_box,us,ta01f,94dac0
w01f_box,us,w01a,94dac0
w01f_box,us,w01f,94dac0
w01f_dr,us,a01b,44a715
w01f_dr,us,ta01b,44a715
w01f_dr,us,w01b,44a715
w01f_dr_stage_a01f,us,a01f,44a715
w01f_dr_stage_a01f,us,ta01f,44a715
w01f_dr_stage_w01f,us,w01f,44a715
w02a0,us,a02a,88d457
w02a0,us,a02b,88d457
w02a0,us,ta02a,88d457
w02a0,us,w02a,88d457
w02a2,us,a02a,88d459
w02a2,us,a02b,88d459
w02a2,us,ta02a,88d459
w02a2,us,w02a,88d459
w02a3,us,a02a,88d45a
w02a3,us,a02b,88d45a
w02a3,us,ta02a,88d45a
w02a3,us,w02a,88d45a
w02a_l_dr,us,a02a,a0163a
w02a_l_dr,us,a02a,a3163a
w02a_l_dr,us,a02b,a0163a
w02a_l_dr,us,a02b,a3163a
w02a_l_dr,us,ta02a,a0163a
w02a_l_dr,us,ta02a,a3163a
w02a_l_dr,us,w02a,a0163a
w02a_l_dr,us,w02a,a3163a
w02a_pos01,us,a02a,4afb45
w02a_pos01,us,a02b,4afb45
w02a_pos01,us,ta02a,4afb45
w02a_pos01,us,w02a,4afb45
w02a_pos02,us,a02a,4afb46
w02a_pos02,us,a02b,4afb46
w02a_pos02,us,ta02a,4afb46
w02a_pos02,us,w02a,4afb46
w03,us,a03a,01e233
w03,us,a03b,01e233
w03,us,d10t,01e233
w03,us,w03a,01e233
w03,us,w03b,01e233
w03,us,w04a,01e233
w03a0,us,a03a,88d857
w03a0,us,w03a,88d857
w03a1,us,a03a,88d858
w03a1,us,w03a,88d858
w03a2,us,a03a,88d859
w03a2,us,w03a,88d859
w03a_pipe,us,a03a,a23fed
w03a_pipe,us,w03a,a23fed
w03b0,us,a03a,88d877
w03b0,us,a03b,88d877
w03b0,us,w03a,88d877
w03b0,us,w03b,88d877
w03b1,us,a03b,88d878
w03b1,us,w03b,88d878
w03b2,us,a03b,88d879
w03b2,us,w03b,88d879
w03b3,us,a03b,88d87a
w03b3,us,w03b,88d87a
w03bsdr_body,us,a03a,e8b729
w03bsdr_body,us,a03b,e8b729
w03bsdr_body,us,w03a,e8b729
w03bsdr_body,us,w03b,e8b729
w03bsdr_handle,us,a03a,016193
w03bsdr_handle,us,a03b,016193
w03bsdr_handle,us,a03b,01619f
w03bsdr_handle,us,d053p01,019087
w03bsdr_handle,us,d10t,01619f
w03bsdr_handle,us,w03a,016193
w03bsdr_handle,us,w03b,016193
w03bsdr_handle,us,w03b,01619f
w03bsdr_handle,us,w04a,01619f
w03esdr_body,us,a03b,ebb729
w03esdr_body,us,d053p01,dc7951
w03esdr_body,us,d10t,ebb729
w03esdr_body,us,w03b,ebb729
w03esdr_body,us,w04a,ebb729
w04_box,us,d10t,71347b
w04_box,us,w04a,71347b
w04_box,us,w04b,71347b
w04_box2,us,d10t,268fa0
w04_box2,us,w04a,268fa0
w04_dr,us,d021p01,1b89e3
w04_dr,us,d10t,1b89e3
w04_dr,us,d11t,1b89e3
w04_dr,us,d14t,1b89e3
w04_dr,us,w04a,1b89e3
w04_dr,us,w04b,1b89e3
w04_dr,us,w04c,1b89e3
w04_hold,us,d12t4,298e52
w04_sdr,us,a03b,717715
w04_sdr,us,d10t,717715
w04_sdr,us,w03b,717715
w04_sdr,us,w04a,717715
w04_sdr_hnd,us,a03b,884595
w04_sdr_hnd,us,d10t,884595
w04_sdr_hnd,us,w03b,884595
w04_sdr_hnd,us,w04a,884595
w04_test_bou,us,a02a,540cc9
w04_test_bou,us,a02b,540cc9
w04_test_bou,us,d10t,540cc9
w04_test_bou,us,ta02a,540cc9
w04_test_bou,us,w02a,540cc9
w04_test_bou,us,w04a,540cc9
w04a,us,d10t,3c46e1
w04a,us,d14t,3c46e1
w04a,us,w04a,3c46e1
w04a_us_def_2,us,d10t,fe7272
w04a_us_def_2,us,d11t,fe7272
w04a_us_def_2,us,d12t,fe7272
w04a_us_def_2,us,d12t3,fe7272
w04a_us_def_2,us,d12t4,fe7272
w04a_us_def_2,us,d13t,fe7272
w04a_us_def_2,us,d14t,fe7272
w04a_us_def_2,us,w04a,fe7272
w04a_us_def_2,us,w04b,fe7272
w04a_us_def_2,us,w04c,fe7272
w04b,us,d14t,3c46e2
w04b,us,w04b,3c46e2
w04b1,us,d14t,88dc78
w04b1,us,w04b,88dc78
w04b2,us,d14t,88dc79
w04b2,us,w04b,88dc79
w04b3,us,d14t,88dc7a
w04b3,us,w04b,88dc7a
w04b_demo_screen,us,d12t3,e9869b
w04b_screen_brk,us,d12t3,fb3364
w04c,us,d12t,3c46e3
w04c,us,d12t3,3c46e3
w04c1,us,d11t,88dc98
w04c1,us,w04c,88dc98
w04c1_background,us,d13t,6be386
w04c1_demo_k1,us,d11t,a4a43e
w04c1_moni_off,us,w04c,34e95c
w04c2,us,d11t,88dc99
w04c2,us,w04c,88dc99
w04c_break,us,d12t4,6c5a1e
w04c_stage_d14t,us,d14t,3c46e3
w10a_bridge,us,d001p01,a93fb2
w10a_bridge,us,d080p07,a93fb2
w10a_norm_res,us,d001p01,8b6b0a
w10a_norm_res_stage_d080p07,us,d080p07,8b6b0a
w10a_sea,us,d001p01,451da7
w10a_sea,us,d080p07,451da7
w10a_sea,us,d080p08,451da7
w10a_sea_stage_d005p01,us,d005p01,451da7
w10a_sky,us,d001p01,451e7f
w10a_sky,us,d005p03,451e7f
w10c,us,d001p01,3c4a63
w10c,us,d005p03,3c4a63
w10c_12b,us,d005p03,640f48
w10c_19a,us,d070p09,641027
w10c_32c,us,d070p09,641749
w10c_chinbotsu_0,us,d070p09,8e4e53
w10c_crane_sink,us,d070p09,2589a2
w10c_oil_sea,us,d001p01,57a9e4
w10c_oil_sea,us,d070p09,57a9e4
w10c_stage_d005p01,us,d005p01,3c4a63
w11_elv_append,us,w11c,3a94b7
w11a,us,d001p02,3c4a81
w11a,us,w11a,3c4a81
w11a,us,w11b,3c4a81
w11a2,us,d001p02,895059
w11a2,us,w11a,895059
w11a_itembox,us,w11a,0c65d1
w11a_itembox,us,w11b,0c65d1
w11a_itembox,us,w11c,0c65d1
w11a_mt,us,d001p02,422839
w11a_mt,us,w11a,422839
w11a_mt,us,w11b,422839
w11c2,us,w11b,895099
w11c2_ironbox,us,w11b,c532d3
w11c2_ironbox,us,w11c,c532d3
w11c2_stage_w11c,us,w11c,895099
w12_bg,us,a12a,2a8998
w12_bg,us,ta12a,2a8998
w12_bg,us,w12a,2a8998
w12_bg,us,w12c,2a8998
w12_etc,us,d005p01,514108
w12a,us,d005p01,3c4aa1
w12a_dr00,us,d005p01,9c6378
w12a_stage_w12a,us,w12a,3c4aa1
w12b0,us,a12b,895477
w12b0,us,w12b,895477
w12b0_2,us,a12b,51ea37
w12b0_2,us,w12b,51ea37
w12b1,us,a12b,895478
w12b1,us,w12b,895478
w12c,us,a12a,3c4aa3
w12c,us,ta12a,3c4aa3
w12c,us,w12c,3c4aa3
w13_bg,us,a13a,2b0998
w13_bg,us,a13b,2b0998
w13_bg,us,a13c,2b0998
w13_bg,us,w13a,2b0998
w13_bg,us,w13b,2b0998
w13_dr,us,a13a,2b09e3
w13_dr,us,a13b,2b09e3
w13_dr,us,a13c,2b09e3
w13_dr,us,w13a,2b09e3
w13_dr,us,w13b,2b09e3
w13a,us,a13a,3c4ac1
w13a,us,w13a,3c4ac1
w13b,us,a13b,3c4ac2
w13b,us,a13c,3c4ac2
w13b,us,w13b,3c4ac2
w14a0,us,a14a,895c57
w14a0,us,a14b,895c57
w14a0,us,d010p01,895c57
w14a0,us,w14a,895c57
w14a1,us,a14a,895c58
w14a1,us,a14b,895c58
w14a1,us,d010p01,895c58
w14a1,us,w14a,895c58
w14a2,us,d010p01,895c59
w14a_load,us,a14a,a05e4c
w14a_load,us,a14b,a05e4c
w14a_load,us,w14a,a05e4c
w15_bg,us,a15a,2c0998
w15_bg,us,a15b,2c0998
w15_bg,us,w15a,2c0998
w15_bg,us,w15b,2c0998
w15_bg_stage_d012p01,us,d012p01,2c0998
w15a,us,a15a,3c4b01
w15a,us,d012p01,3c4b01
w15a,us,w15a,3c4b01
w15a_dr00,us,d012p01,9c6438
w15a_dr00,us,w15a,9c6438
w15a_dr00,us,w15b,9c6438
w15b,us,a15b,3c4b02
w15b,us,w15b,3c4b02
w16a0,us,d014p01,896457
w16a0_1,us,a16a,916a36
w16a0_1,us,d014p01,916a66
w16a0_1,us,w16b,916a36
w16a0_1_stage_w16a,us,w16a,916a36
w16a0_2,us,a16a,916a37
w16a0_2,us,w16a,916a37
w16a0_2,us,w16b,916a37
w16a0_apple,us,a24c,a2e48b
w16a0_apple,us,a24f,a2e48b
w16a0_apple,us,d036p03,a2e48b
w16a0_apple,us,w24c,a2e48b
w16a0_apple,us,w24e,a2e48b
w16a0_ar,us,d014p01,2d4d44
w16a0_etc,us,d014p01,a9b928
w16a0_poster,us,d014p01,4e3204
w16a1,us,d014p01,896458
w16a1234,us,a16a,2d1346
w16a1234,us,w16a,2d1346
w16a1234,us,w16b,2d1346
w17a,us,a17a,3c4b41
w17a_stage_w17a,us,w17a,3c4b41
w18a,us,a18a,3c4b61
w18a,us,w18a,3c4b61
w18a_door,us,a18a,9c611a
w18a_dr,us,d014p01,b22717
w18a_dr00,us,w18a,9c64f8
w18a_dr01,us,w18a,9c64f9
w18a_dr02,us,d014p01,9c64fa
w18a_dr02,us,w18a,9c64fa
w18a_lowlit,us,d014p01,886015
w18a_lowlit_brk,us,d014p01,899cac
w18a_pinlit,us,d014p01,23e01d
w18a_stage_d014p01,us,d014p01,3c4b61
w19a,us,a19a,3c4b81
w19a_stage_w19a,us,w19a,3c4b81
w20a0,us,a20a,89cc57
w20a0,us,a20e,89cc57
w20a0,us,ta20a,89cc57
w20a0_stage_w20a,us,w20a,89cc57
w20a1,us,a20a,89cc58
w20a1,us,a20e,89cc58
w20a1,us,ta20a,89cc58
w20a1,us,w20a,89cc58
w20a23,us,a20a,398b64
w20a23,us,a20e,398b64
w20a23,us,ta20a,398b64
w20a23,us,w20a,398b64
w20a4,us,a20a,89cc5b
w20a4,us,a20e,89cc5b
w20a4,us,ta20a,89cc5b
w20a4_stage_w20a,us,w20a,89cc5b
w20b,us,a20b,3c4e62
w20b,us,w20b,3c4e62
w20b_12a,us,d021p01,540f87
w20b_dammy_sea,us,a12a,f9b6b7
w20b_dammy_sea,us,ta12a,f9b6b7
w20b_dammy_sea,us,w12a,f9b6b7
w20b_dammy_sea,us,w12c,f9b6b7
w20b_other,us,d036p05,3f4666
w20c,us,a20c,3c4e63
w20c,us,w20c,3c4e63
w20c,us,w20d,3c4e63
w20c_stage_d021p01,us,d021p01,3c4e63
w20c_stage_d021p01,us,d036p05,3c4e63
w21_bg,us,a21a,3a0998
w21_bg,us,a21b,3a0998
w21_bg,us,w21a,3a0998
w21_bg,us,w21b,3a0998
w21_dr,us,a21a,3a09e3
w21_dr,us,a21b,3a09e3
w21_dr_stage_w21a,us,w21a,3a09e3
w21_dr_stage_w21a,us,w21b,3a09e3
w21a,us,a21a,3c4e81
w21a,us,w21a,3c4e81
w21b,us,a21b,3c4e82
w21b,us,w21b,3c4e82
w22a,us,a22a,3c4ea1
w22a,us,a22b,3c4ea1
w22a,us,ta22a,3c4ea1
w22a1,us,a22a,89d458
w22a1,us,a22b,89d458
w22a1,us,ta22a,89d458
w22a1,us,w22a,89d458
w22a_stage_w22a,us,w22a,3c4ea1
w23_bg,us,a23a,3b0998
w23_bg,us,a23b,3b0998
w23_bg,us,w23a,3b0998
w23_bg,us,w23b,3b0998
w23_dr,us,a23a,3b09e3
w23_dr,us,a23b,3b09e3
w23_dr,us,w23a,3b09e3
w23_dr,us,w23b,3b09e3
w23a,us,a23a,3c4ec1
w23a,us,w23a,3c4ec1
w23a_sk02g2,us,w11b,3ef7a1
w23a_sk02g2,us,w11b,3ef7a2
w23a_sk02g2,us,w11b,3ef7a3
w23a_sk02g2,us,w11b,3ef7a4
w23a_sk02g2,us,w11b,3ef7a5
w23a_sk02g2,us,w11b,3ef7a6
w23a_sk02g2,us,w11c,3ef7a1
w23a_sk02g2,us,w11c,3ef7a2
w23a_sk02g2,us,w11c,3ef7a3
w23a_sk02g2,us,w11c,3ef7a4
w23a_sk02g2,us,w11c,3ef7a5
w23a_sk02g2,us,w11c,3ef7a6
w23b,us,a23b,3c4ec2
w23b,us,w23b,3c4ec2
w24a,us,d070p09,3c4ee1
w24a0,us,a24a,89dc57
w24a0,us,d036p05,89dc57
w24a0,us,ta24a,89dc57
w24a0,us,w24a,89dc57
w24a1,us,a24a,89dc58
w24a1,us,d036p05,89dc58
w24a1,us,ta24a,89dc58
w24a1,us,w24a,89dc58
w24a_dr00,us,a24a,9c6bf8
w24a_dr00,us,ta24a,9c6bf8
w24a_dr00,us,w24a,9c6bf8
w24a_dr00x,us,a24a,8d7f8b
w24a_dr00x,us,ta24a,8d7f8b
w24b2,us,a24b,89dc79
w24b2,us,w24b,89dc79
w24b3,us,a24b,89dc7a
w24b3,us,w24b,89dc7a
w24b_door,us,a24b,9c681c
w24b_door,us,w24b,9c681c
w24b_etc,us,d021p01,54e7d1
w24br,us,a24d,89dcb9
w24br,us,a24g,89dcb9
w24br,us,w24d,89dcb9
w24br_stage_d070p01,us,d070p01,89dcb9
w24c,us,a24c,3c4ee3
w24c,us,a24f,3c4ee3
w24c,us,w24c,3c4ee3
w24c,us,w24e,3c4ee3
w24c0_flag_mh,us,a24c,dfa642
w24c0_flag_mh,us,a24f,dfa642
w24c0_flag_mh,us,d036p03,dfa642
w24c0_flag_mh,us,w24c,dfa642
w24c0_flag_mh,us,w24e,dfa642
w24c0_number,us,a24c,6cea04
w24c0_number,us,a24f,6cea04
w24c0_number,us,w24c,6cea04
w24c1,us,a24c,89dc98
w24c1,us,a24f,89dc98
w24c1,us,d036p03,89dc98
w24c1,us,w24c,89dc98
w24c1,us,w24e,89dc98
w24c_game_over,us,a24c,64c4bb
w24c_game_over,us,a24f,64c4bb
w24c_game_over,us,w24c,64c4bb
w24c_game_over,us,w24e,64c4bb
w24c_game_over_sp,us,a24c,5f3d32
w24c_game_over_sp,us,a24f,5f3d32
w24c_game_over_sp,us,w24c,5f3d32
w24c_stage_d036p03,us,d036p03,3c4ee3
w24c_stdr,us,a24c,a3fabe
w24c_stdr,us,a24f,a3fabe
w24c_stdr,us,w24c,a3fabe
w24c_stdr,us,w24e,a3fabe
w24c_w24b,us,a24c,a4ecae
w24c_w24b,us,a24f,a4ecae
w24c_w24b,us,d036p03,a4ecae
w24c_w24b,us,w24c,a4ecae
w24d,us,a24d,3c4ee4
w24d,us,a24g,3c4ee4
w24d,us,w24d,3c4ee4
w24d0,us,a24d,89dcb7
w24d0,us,a24g,89dcb7
w24d0,us,d053p01,89dcb7
w24d0,us,d070p01,89dcb7
w24d0,us,d070p09,89dcb7
w24d0,us,w24d,89dcb7
w24d1_a,us,a24d,72ee68
w24d1_a,us,a24g,72ee68
w24d1_a,us,d053p01,726142
w24d1_a,us,w24d,72ee68
w24d1_a_stage_d070p01,us,d070p01,72ee68
w24d1_a_stage_d070p01,us,d070p09,72ee37
w24d1_b,us,d070p01,72ee69
w24d1_b,us,d070p09,72ee69
w24d1r,us,a24d,3b9783
w24d1r,us,a24g,3b9783
w24d1r,us,d070p01,3b9783
w24d1r,us,d070p09,72ee38
w24d1r,us,w24d,3b9783
w24d2_0,us,d070p09,72f237
w24d2_1,us,d070p09,72f238
w24d2_ppepar,us,a24d,1a3188
w24d2_ppepar,us,a24g,1a3188
w24d2_ppepar,us,w24d,1a3188
w24d2_tes_sita_v01,us,a24d,7d50bb
w24d2_tes_sita_v01,us,a24g,7d50bb
w24d2_tes_sita_v01,us,w24d,7d50bb
w24d2_tes_sita_v01_stage_d070p01,us,d070p01,7d50bb
w24d2_wall,us,d070p01,40cb65
w24d2r,us,d070p01,3b97a3
w24d_etc,us,d070p01,74e7d1
w24d_sky_wall4,us,d070p01,e9f056
w24e_org,us,w24e,850f95
w25a,us,a25a,3c4f01
w25a,us,w25a,3c4f01
w25a_18b,us,a25a,441052
w25a_18b,us,d045p01,441052
w25a_18b,us,w25a,441052
w25a_brk00b,us,d046p01,ce68cf
w25a_brk01b,us,d046p01,ce68ef
w25a_brk02b,us,d046p01,ce690f
w25a_dr00,us,a25a,9c6c38
w25a_dr00,us,d046p01,9c6c38
w25a_dr00,us,w25a,9c6c38
w25a_dr00x,us,a25a,8d878b
w25a_flag,us,a25a,9d5a8f
w25a_flag,us,w25a,9d5a8f
w25a_models,us,d046p01,9bc476
w25a_stage_d045p01,us,d045p01,3c4f01
w25ab_14a,us,a25a,c8e8e9
w25ab_14a,us,w25a,c8e8e9
w25ab_14a_stage_w25b,us,w25b,c8e8e9
w25ab_common,us,d046p01,2ca72a
w25b,us,d046p01,3c4f02
w25b,us,w25b,3c4f02
w25b_demo,us,d046p01,9c4019
w25c_dr00,us,d063p01,9c6c3c
w25c_dr00,us,w25c,9c6c3c
w25c_dr00,us,w25d,9c6c3c
w25c_dr00,us,w28a,9c6c3c
w25cd_17a,us,a25d,e8e94d
w25cd_17a,us,d063p01,674d97
w25cd_17a,us,w25c,674d97
w25cd_17a,us,w25d,e8e94d
w25cd_31b,us,a25d,e8f08e
w25cd_31b,us,w25c,e8f08e
w25cd_31b,us,w25d,e8f08e
w25d,us,d063p01,3c4f04
w25d,us,w25d,3c4f04
w25d_28a,us,a25d,741451
w25d_28a,us,w25d,741451
w28_hatch,us,a28a,2afb8d
